T1		T2		T3		T4		T5		T6		T7		T8	
266	Building Blocks	215.5	Building Area	1012.5	Building Area	132.8	Building Area	281.9	Building Blocks	99.7	Building Blocks	116.2	Building Blocks	116.2	Building Blocks
1227.7	Building Area	514.4	Building Area	331.9	Building Area	116.2	Building Area	879.4	Building Area	132.8	Building Blocks	165.9	Building Blocks	315.3	Building Blocks
547.8	Building Blocks	82.9	Building Blocks	465.1	Building Area	116.5	Building Area	580.4	Building Area	182.6	Building Blocks	945.9	Building Blocks	132.8	Building Blocks
99	Building Area	115.7	Building Blocks	215.5	Building Blocks	812.9	Building Blocks	165.4	Building Blocks	282	Building Blocks	265.5	Building Blocks	116.1	Building Area
182.5	Building Area	448.2	Building Blocks	564.5	Building Blocks	116.2	Building Area	431.4	Building Blocks	265.4	Building Blocks	249.2	Building Area	248.9	Building Area
265.5	Building Area	182.5	Building Blocks	149.3	Building Blocks	830	Building Area	116.3	Building Area	1145.4	Building Blocks	464.7	Building Area	398.3	Building Area
83	Building Area	216.2	Building Area	132.7	Building Area	182.6	Building Blocks	149.5	Building Area	348.8	Building Blocks	332	Building Area	232.3	Building Area
614.3	Building Area	796.5	Building Area	82.9	Building Blocks	215.8	Building Blocks	779.8	Building Area	514.4	Building Area	182.8	Building Blocks	298.7	Building Area
115.6	Building Area	149.4	Building Area	414.5	Building Blocks	464.5	Building Blocks	282.4	Building Area	182.4	Building Area	99.4	Building Blocks	215.7	Building Area
398.3	Building Area	116.2	Building Blocks	149.3	Building Area	199.1	Building Blocks	116.3	Building Blocks	215.9	Building Area	199.5	Building Blocks	381.9	Building Area
265.1	Building Area	282.4	Building Blocks	1260.8	Building Area	166	Building Blocks	166.3	Building Blocks	83	Building Area	348.4	Building Blocks	215.9	Building Blocks
132.8	Building Area	581.3	Building Blocks	182.4	Building Area	381.9	Building Area	281.9	Building Blocks	115.9	Building Area	365	Building Blocks	165.9	Building Area
132.7	Building Area	465	Building Blocks	216	Building Area	863	Building Area	580.9	Building Blocks	132.6	Building Area	995.9	Building Blocks	116	Building Area
132.5	Building Blocks	630.8	Building Blocks	381.5	Building Area	132.8	Building Blocks	448	Building Blocks	763.2	Building Area	149.4	Building Area	66.4	Building Blocks
